Patho-Nr,English,Tierart,scientific_name,Abbreviation,Institution,Location
AC/285/14,European pond turtle,Europ. Sumpfschildkroete,Emydidae,EPT_2_H,fiwi,"Vienna, Austria"
AC/285/14,European pond turtle,Europ. Sumpfschildkroete,Emydidae,EPT_2_L,fiwi,"Vienna, Austria"
AC/285/14,European pond turtle,Europ. Sumpfschildkroete,Emydidae,EPT_2_S,fiwi,"Vienna, Austria"
AC/285/14,European pond turtle,Europ. Sumpfschildkroete,Emydidae,EPT_2_LU,fiwi,"Vienna, Austria"
AC/234/12,Zebra,Zebra,Equus zebra,ZE_1_H,fiwi,"Vienna, Austria"
AC/234/12,Zebra,Zebra,Equus zebra,ZE_1_L,fiwi,"Vienna, Austria"
AC/234/12,Zebra,Zebra,Equus zebra,ZE_1_S,fiwi,"Vienna, Austria"
AC/234/12,Zebra,Zebra,Equus zebra,ZE_1_LU,fiwi,"Vienna, Austria"
AC/234/12,Zebra,Zebra,Equus zebra,ZE_1_LN,fiwi,"Vienna, Austria"
Z/300/12,Zebra,Zebra,Equus zebra,ZE_2_H,fiwi,"Vienna, Austria"
Z/300/12,Zebra,Zebra,Equus zebra,ZE_2_L,fiwi,"Vienna, Austria"
Z/300/12,Zebra,Zebra,Equus zebra,ZE_2_S,fiwi,"Vienna, Austria"
Z/300/12,Zebra,Zebra,Equus zebra,ZE_2_LU,fiwi,"Vienna, Austria"
Z/300/12,Zebra,Zebra,Equus zebra,ZE_2_LN,fiwi,"Vienna, Austria"
AC/50/15,Pin-tailed parrot finch,Lauchgruene Papagei-Amadine,Erythrura,PP_1_H,fiwi,"Vienna, Austria"
AC/50/15,Pin-tailed parrot finch,Lauchgruene Papagei-Amadine,Erythrura,PP_1_L,fiwi,"Vienna, Austria"
AC/492/15,Pin-tailed parrot finch,Lauchgruene Papagei-Amadine,Erythrura,PP_2_H,fiwi,"Vienna, Austria"
AC/492/15,Pin-tailed parrot finch,Lauchgruene Papagei-Amadine,Erythrura,PP_2_L,fiwi,"Vienna, Austria"
AC/492/15,Pin-tailed parrot finch,Lauchgruene Papagei-Amadine,Erythrura,PP_2_LU,fiwi,"Vienna, Austria"
AC/492/15,Pin-tailed parrot finch,Lauchgruene Papagei-Amadine,Erythrura,PP_2_B,fiwi,"Vienna, Austria"
Z/599/10,Bishop,Feuerweber,Euplectes,BI_1_H,fiwi,"Vienna, Austria"
Z/599/10,Bishop,Feuerweber,Euplectes,BI_1_L,fiwi,"Vienna, Austria"
Z/599/10,Bishop,Feuerweber,Euplectes,BI_1_S,fiwi,"Vienna, Austria"
Z/599/10,Bishop,Feuerweber,Euplectes,BI_1_LU,fiwi,"Vienna, Austria"
Z/599/10,Bishop,Feuerweber,Euplectes,BI_1_B,fiwi,"Vienna, Austria"
AC/840/15,Bishop,Feuerweber,Euplectes,BI_2_H,fiwi,"Vienna, Austria"
AC/840/15,Bishop,Feuerweber,Euplectes,BI_2_L,fiwi,"Vienna, Austria"
AC/840/15,Bishop,Feuerweber,Euplectes,BI_2_LU,fiwi,"Vienna, Austria"
AC/840/15,Bishop,Feuerweber,Euplectes,BI_2_B,fiwi,"Vienna, Austria"
Z/329/11,Sunbittern,Sonnenralle,Eurypygidae,SU_1_H,fiwi,"Vienna, Austria"
Z/329/11,Sunbittern,Sonnenralle,Eurypygidae,SU_1_L,fiwi,"Vienna, Austria"
Z/329/11,Sunbittern,Sonnenralle,Eurypygidae,SU_1_S,fiwi,"Vienna, Austria"
Z/329/11,Sunbittern,Sonnenralle,Eurypygidae,SU_1_LU,fiwi,"Vienna, Austria"
Z/689/14,Sunbittern,Sonnenralle,Eurypygidae,SU_2_H,fiwi,"Vienna, Austria"
Z/689/14,Sunbittern,Sonnenralle,Eurypygidae,SU_2_L,fiwi,"Vienna, Austria"
Z/689/14,Sunbittern,Sonnenralle,Eurypygidae,SU_2_S,fiwi,"Vienna, Austria"
Z/689/14,Sunbittern,Sonnenralle,Eurypygidae,SU_2_LU,fiwi,"Vienna, Austria"
Z/475/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_1_H,fiwi,"Vienna, Austria"
Z/475/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_1_L,fiwi,"Vienna, Austria"
Z/475/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_1_S,fiwi,"Vienna, Austria"
Z/475/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_1_LU,fiwi,"Vienna, Austria"
Z/475/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_1_B,fiwi,"Vienna, Austria"
Z/613/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_2_H,fiwi,"Vienna, Austria"
Z/613/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_2_L,fiwi,"Vienna, Austria"
Z/613/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_2_S,fiwi,"Vienna, Austria"
Z/613/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_2_LU,fiwi,"Vienna, Austria"
Z/613/10,Northern bald ibis,Waldrapp,Geronticus eremita,NBI_2_B,fiwi,"Vienna, Austria"
AC/610/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_1_H,fiwi,"Vienna, Austria"
AC/610/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_1_L,fiwi,"Vienna, Austria"
AC/610/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_1_S,fiwi,"Vienna, Austria"
AC/610/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_1_LU,fiwi,"Vienna, Austria"
AC/610/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_1_B,fiwi,"Vienna, Austria"
AC/637/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_2_H,fiwi,"Vienna, Austria"
AC/637/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_2_L,fiwi,"Vienna, Austria"
AC/637/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_2_S,fiwi,"Vienna, Austria"
AC/637/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_2_LU,fiwi,"Vienna, Austria"
AC/637/14,Fat Dormouse,Siebenschlaefer,Glis glis,FD_2_B,fiwi,"Vienna, Austria"
47/225/09,Red-crowned crane,Manschurenkranich,Grus japonensis,RC_1_H,fiwi,"Vienna, Austria"
47/225/09,Red-crowned crane,Manschurenkranich,Grus japonensis,RC_1_L,fiwi,"Vienna, Austria"
47/225/09,Red-crowned crane,Manschurenkranich,Grus japonensis,RC_1_S,fiwi,"Vienna, Austria"
47/225/09,Red-crowned crane,Manschurenkranich,Grus japonensis,RC_1_LU,fiwi,"Vienna, Austria"
47/225/09,Red-crowned crane,Manschurenkranich,Grus japonensis,RC_1_B,fiwi,"Vienna, Austria"
Z/24/11,Red-crowned crane,Mandschurenkranich,Grus japonensis,RC_2_H,fiwi,"Vienna, Austria"
Z/24/11,Red-crowned crane,Mandschurenkranich,Grus japonensis,RC_2_L,fiwi,"Vienna, Austria"
Z/24/11,Red-crowned crane,Mandschurenkranich,Grus japonensis,RC_2_S,fiwi,"Vienna, Austria"
Z/24/11,Red-crowned crane,Mandschurenkranich,Grus japonensis,RC_2_LU,fiwi,"Vienna, Austria"
Z/9/13,Colorado River toad,Coloradokroete,Incilius alvarius,CT_1_LU,fiwi,"Vienna, Austria"
Z/75/14,Colorado River toad,Coloradokroete,Incilius alvarius,CT_3_LU,fiwi,"Vienna, Austria"
Z/20/10,Buzzard,Bussard,Buteo,BU_1_LU,fiwi,"Vienna, Austria"
CB/85/10,Buzzard,Bussard,Buteo,BU_2_LU,fiwi,"Vienna, Austria"
AC/123/13,Buzzard,Bussard,Buteo,BU_3_LU,fiwi,"Vienna, Austria"
Z/394/12,Leaf bird,Blattvogel,Chloropsis,LB_1_LU,fiwi,"Vienna, Austria"
CB/78/14,Leaf bird,Blaustirn Blattvogel,Chloropsis,LB_2_LU,fiwi,"Vienna, Austria"
AC/211/15,Leaf bird,Blattvogel,Chloropsis,LB_3_LU,fiwi,"Vienna, Austria"
Z/63/14,stone marten,Steinmarder,Martes foina,SM_1_LU,fiwi,"Vienna, Austria"
Z/67/14,stone marten,Steinmarder,Martes foina,SM_2_LU,fiwi,"Vienna, Austria"
Z/749/10,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_1_H,fiwi,"Vienna, Austria"
Z/749/10,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_1_L,fiwi,"Vienna, Austria"
Z/749/10,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_1_S,fiwi,"Vienna, Austria"
Z/749/10,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_1_LU,fiwi,"Vienna, Austria"
Z/749/10,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_1_B,fiwi,"Vienna, Austria"
Z/149/12,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_2_H,fiwi,"Vienna, Austria"
Z/149/12,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_2_L,fiwi,"Vienna, Austria"
Z/149/12,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_2_S,fiwi,"Vienna, Austria"
Z/149/12,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_2_LU,fiwi,"Vienna, Austria"
Z/149/12,White-tailed eagle,Seeadler,Haliaeetus albicilla,WE_2_B,fiwi,"Vienna, Austria"
Z/320/11,Beaded lizard,Krostenechse,Heloderma,BL_1_H,fiwi,"Vienna, Austria"
Z/320/11,Beaded lizard,Krostenechse,Heloderma,BL_1_L,fiwi,"Vienna, Austria"
Z/320/11,Beaded lizard,Krostenechse,Heloderma,BL_1_S,fiwi,"Vienna, Austria"
Z/320/11,Beaded lizard,Krostenechse,Heloderma,BL_1_LU,fiwi,"Vienna, Austria"
Z/431/11,Beaded lizard,Krustenechse,Heloderma,BL_2_H,fiwi,"Vienna, Austria"
Z/431/11,Beaded lizard,Krustenechse,Heloderma,BL_2_L,fiwi,"Vienna, Austria"
Z/431/11,Beaded lizard,Krustenechse,Heloderma,BL_2_S,fiwi,"Vienna, Austria"
Z/431/11,Beaded lizard,Krustenechse,Heloderma,BL_2_LU,fiwi,"Vienna, Austria"
AC/31/10,Pink-tongued Skink,SchneckenSkink,Hemisphaeriodon,PS_1_H,fiwi,"Vienna, Austria"
AC/31/10,Pink-tongued Skink,SchneckenSkink,Hemisphaeriodon,PS_1_L,fiwi,"Vienna, Austria"
AC/31/10,Pink-tongued Skink,SchneckenSkink,Hemisphaeriodon,PS_1_LU,fiwi,"Vienna, Austria"
Z/592/13,Pink-tongued Skink,SchneckenSkink,Hemisphaeriodon,PS_2_H,fiwi,"Vienna, Austria"
Z/592/13,Pink-tongued Skink,SchneckenSkink,Hemisphaeriodon,PS_2_L,fiwi,"Vienna, Austria"
Z/592/13,Pink-tongued Skink,SchneckenSkink,Hemisphaeriodon,PS_2_LU,fiwi,"Vienna, Austria"
AC/515/13,Naked mole-rat,Nacktmull,Heterocephalus,NM_1_H,fiwi,"Vienna, Austria"
AC/515/13,Naked mole-rat,Nacktmull,Heterocephalus,NM_1_L,fiwi,"Vienna, Austria"
AC/515/13,Naked mole-rat,Nacktmull,Heterocephalus,NM_1_S,fiwi,"Vienna, Austria"
AC/515/13,Naked mole-rat,Nacktmull,Heterocephalus,NM_1_LU,fiwi,"Vienna, Austria"
AC/516/13,Naked mole-rat,Nacktmull,Heterocephalus,NM_2_H,fiwi,"Vienna, Austria"
AC/516/13,Naked mole-rat,Nacktmull,Heterocephalus,NM_2_L,fiwi,"Vienna, Austria"
AC/516/13,Naked mole-rat,Nacktmull,Heterocephalus,NM_2_S,fiwi,"Vienna, Austria"
AC/516/13,Naked mole-rat,Nacktmull,Heterocephalus,NM_2_LU,fiwi,"Vienna, Austria"
Z/518/10,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_1_H,fiwi,"Vienna, Austria"
Z/518/10,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_1_L,fiwi,"Vienna, Austria"
Z/518/10,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_1_S,fiwi,"Vienna, Austria"
Z/518/10,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_1_LU,fiwi,"Vienna, Austria"
Z/518/10,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_1_LN,fiwi,"Vienna, Austria"
CB/2/14,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_2_H,fiwi,"Vienna, Austria"
CB/2/14,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_2_L,fiwi,"Vienna, Austria"
CB/2/14,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_2_S,fiwi,"Vienna, Austria"
CB/2/14,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_2_LU,fiwi,"Vienna, Austria"
CB/2/14,Capybara,Wasserschwein,Hydrochoerus hydrochaeris,CA_2_LN,fiwi,"Vienna, Austria"
Z/290/10,Ring-tailed lemur,Katta,Lemur,RL_1_H,fiwi,"Vienna, Austria"
Z/290/10,Ring-tailed lemur,Katta,Lemur,RL_1_L,fiwi,"Vienna, Austria"
Z/290/10,Ring-tailed lemur,Katta,Lemur,RL_1_S,fiwi,"Vienna, Austria"
Z/290/10,Ring-tailed lemur,Katta,Lemur,RL_1_LU,fiwi,"Vienna, Austria"
Z/290/10,Ring-tailed lemur,Katta,Lemur,RL_1_B,fiwi,"Vienna, Austria"
Z/565/10,Ring-tailed lemur,Katta,Lemur,RL_2_H,fiwi,"Vienna, Austria"
Z/565/10,Ring-tailed lemur,Katta,Lemur,RL_2_L,fiwi,"Vienna, Austria"
Z/565/10,Ring-tailed lemur,Katta,Lemur,RL_2_S,fiwi,"Vienna, Austria"
Z/565/10,Ring-tailed lemur,Katta,Lemur,RL_2_LU,fiwi,"Vienna, Austria"
Z/565/10,Ring-tailed lemur,Katta,Lemur,RL_2_LN,fiwi,"Vienna, Austria"
Z/14/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_1_H,fiwi,"Vienna, Austria"
Z/14/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_1_L,fiwi,"Vienna, Austria"
Z/14/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_1_S,fiwi,"Vienna, Austria"
Z/14/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_1_LU,fiwi,"Vienna, Austria"
Z/14/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_1_LN,fiwi,"Vienna, Austria"
Z/14/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_1_B,fiwi,"Vienna, Austria"
AC/504/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_2_H,fiwi,"Vienna, Austria"
AC/504/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_2_L,fiwi,"Vienna, Austria"
AC/504/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_2_S,fiwi,"Vienna, Austria"
AC/504/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_2_LU,fiwi,"Vienna, Austria"
AC/504/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_2_LN,fiwi,"Vienna, Austria"
AC/504/13,Barbary macaque,Berberaffe,Macaca sylvanus,BM_2_B,fiwi,"Vienna, Austria"
AC/1083/11,Elephant shrew,Ruesselspringer,Macroscelidea,ES_1_H,fiwi,"Vienna, Austria"
AC/1083/11,Elephant shrew,Ruesselspringer,Macroscelidea,ES_1_L,fiwi,"Vienna, Austria"
AC/1083/11,Elephant shrew,Ruesselspringer,Macroscelidea,ES_1_S,fiwi,"Vienna, Austria"
Z/72/12,Elephant shrew,Ruesselspringer,Macroscelidea,ES_2_H,fiwi,"Vienna, Austria"
Z/72/12,Elephant shrew,Ruesselspringer,Macroscelidea,ES_2_L,fiwi,"Vienna, Austria"
Z/72/12,Elephant shrew,Ruesselspringer,Macroscelidea,ES_2_LU,fiwi,"Vienna, Austria"
Z/72/12,Elephant shrew,Ruesselspringer,Macroscelidea,ES_2_B,fiwi,"Vienna, Austria"
AC/975/11,Pancake tortoise,Spaltenschildkroete,Malacochersus,PT_1_H,fiwi,"Vienna, Austria"
AC/975/11,Pancake tortoise,Spaltenschildkroete,Malacochersus,PT_1_L,fiwi,"Vienna, Austria"
AC/975/11,Pancake tortoise,Spaltenschildkroete,Malacochersus,PT_1_S,fiwi,"Vienna, Austria"
AC/975/11,Pancake tortoise,Spaltenschildkroete,Malacochersus,PT_1_LU,fiwi,"Vienna, Austria"
AC/1096/11,Pancake tortoise,Spaltenschildkroete,Malacochersus,PT_2_H,fiwi,"Vienna, Austria"
AC/1096/11,Pancake tortoise,Spaltenschildkroete,Malacochersus,PT_2_L,fiwi,"Vienna, Austria"
AC/1096/11,Pancake tortoise,Spaltenschildkroete,Malacochersus,PT_2_S,fiwi,"Vienna, Austria"
AC/1096/11,Pancake tortoise,Spaltenschildkroete,Malacochersus,PT_2_LU,fiwi,"Vienna, Austria"
AC/798/14,Pricklenape agama,Nackenstachler,Acanthosaura,PA_2_LU,fiwi,"Vienna, Austria"
Z/122/10,Cheetah,Gepard,Acinonyx,CH_1_H,fiwi,"Vienna, Austria"
Z/122/10,Cheetah,Gepard,Acinonyx,CH_1_LU,fiwi,"Vienna, Austria"
Z/122/10,Cheetah,Gepard,Acinonyx,CH_1_LN,fiwi,"Vienna, Austria"
CB/1042/15,Cheetah,Gepard,Acinonyx,CH_2_H,fiwi,"Vienna, Austria"
CB/1042/15,Cheetah,Gepard,Acinonyx,CH_2_L,fiwi,"Vienna, Austria"
CB/1042/15,Cheetah,Gepard,Acinonyx,CH_2_LU,fiwi,"Vienna, Austria"
AC/664/13,Vulturine guineafowl,Geierperlhuhn,Acryllium vulturinum,VG_1_H,fiwi,"Vienna, Austria"
AC/664/13,Vulturine guineafowl,Geierperlhuhn,Acryllium vulturinum,VG_1_LU,fiwi,"Vienna, Austria"
Z/362/15,Bactrian camel,Trampeltier,Camelus ferus,BC_2_LU,fiwi,"Vienna, Austria"
Z/362/15,Bactrian camel,Trampeltier,Camelus ferus,BC_2_LN,fiwi,"Vienna, Austria"
Z/745/10,Pouched rats,Hamsterratte,Cricetomyinae,PR_1_LU,fiwi,"Vienna, Austria"
Z/459/11,Crocodile,Krokodil,Crocodylia,CD_1_H,fiwi,"Vienna, Austria"
Z/68/14,Stone marten,Steinmarder,Martes foina,SM_3_LU,fiwi,"Vienna, Austria"
AC/761/10,Dice snake,Wuerfelnatter,Natrix tessellata,DS_1_LU,fiwi,"Vienna, Austria"
Z/19/11,Dice snake,Wuerfelnatter,Natrix tessellata,DS_2_LU,fiwi,"Vienna, Austria"
Z/20/11,Dice snake,Wuerfelnatter,Natrix tessellata,DS_3_LU,fiwi,"Vienna, Austria"
Z/1031/11,Megabat,Flughund,Megachiroptera,MB_1_H,fiwi,"Vienna, Austria"
Z/1031/11,Megabat,Flughund,Megachiroptera,MB_1_L,fiwi,"Vienna, Austria"
Z/1031/11,Megabat,Flughund,Megachiroptera,MB_1_S,fiwi,"Vienna, Austria"
Z/1031/11,Megabat,Flughund,Megachiroptera,MB_1_LU,fiwi,"Vienna, Austria"
Z/1031/11,Megabat,Flughund,Megachiroptera,MB_1_B,fiwi,"Vienna, Austria"
Z/575/12,Megabat,Flughund,Megachiroptera,MB_2_H,fiwi,"Vienna, Austria"
Z/575/12,Megabat,Flughund,Megachiroptera,MB_2_L,fiwi,"Vienna, Austria"
Z/575/12,Megabat,Flughund,Megachiroptera,MB_2_S,fiwi,"Vienna, Austria"
Z/575/12,Megabat,Flughund,Megachiroptera,MB_2_LU,fiwi,"Vienna, Austria"
Z/575/12,Megabat,Flughund,Megachiroptera,MB_2_B,fiwi,"Vienna, Austria"
AC/52/15,European bee-eater,Bienenfresser,Merops apiaster,EB_1_H,fiwi,"Vienna, Austria"
AC/52/15,European bee-eater,Bienenfresser,Merops apiaster,EB_1_L,fiwi,"Vienna, Austria"
AC/52/15,European bee-eater,Bienenfresser,Merops apiaster,EB_1_S,fiwi,"Vienna, Austria"
AC/52/15,European bee-eater,Bienenfresser,Merops apiaster,EB_1_LU,fiwi,"Vienna, Austria"
AC/52/15,European bee-eater,Bienenfresser,Merops apiaster,EB_1_B,fiwi,"Vienna, Austria"
AC/53/15,European bee-eater,Bienenfresser,Merops apiaster,EB_2_H,fiwi,"Vienna, Austria"
AC/53/15,European bee-eater,Bienenfresser,Merops apiaster,EB_2_L,fiwi,"Vienna, Austria"
AC/53/15,European bee-eater,Bienenfresser,Merops apiaster,EB_2_S,fiwi,"Vienna, Austria"
AC/53/15,European bee-eater,Bienenfresser,Merops apiaster,EB_2_LU,fiwi,"Vienna, Austria"
AC/53/15,European bee-eater,Bienenfresser,Merops apiaster,EB_2_B,fiwi,"Vienna, Austria"
Z/57/13,Muntjac,Muntjak,Muntiacus,MT_1_H,fiwi,"Vienna, Austria"
Z/57/13,Muntjac,Muntjak,Muntiacus,MT_1_L,fiwi,"Vienna, Austria"
Z/57/13,Muntjac,Muntjak,Muntiacus,MT_1_S,fiwi,"Vienna, Austria"
Z/57/13,Muntjac,Muntjak,Muntiacus,MT_1_LU,fiwi,"Vienna, Austria"
Z/57/13,Muntjac,Muntjak,Muntiacus,MT_1_B,fiwi,"Vienna, Austria"
AC/37/16,Muntjac,Muntjak,Muntiacus,MT_2_H,fiwi,"Vienna, Austria"
AC/37/16,Muntjac,Muntjak,Muntiacus,MT_2_L,fiwi,"Vienna, Austria"
AC/37/16,Muntjac,Muntjak,Muntiacus,MT_2_S,fiwi,"Vienna, Austria"
AC/37/16,Muntjac,Muntjak,Muntiacus,MT_2_LU,fiwi,"Vienna, Austria"
AC/37/16,Muntjac,Muntjak,Muntiacus,MT_2_LN,fiwi,"Vienna, Austria"
LS/79/13,Baja Rock Lizard,Felsenleguan,Oplurus,BRL_1_H,fiwi,"Vienna, Austria"
LS/79/13,Baja Rock Lizard,Felsenleguan,Oplurus,BRL_1_L,fiwi,"Vienna, Austria"
LS/79/13,Baja Rock Lizard,Felsenleguan,Oplurus,BRL_1_LU,fiwi,"Vienna, Austria"
AC/135/14,Baja Rock Lizard,Blauer Felsenleguan,Oplurus,BRL_2_H,fiwi,"Vienna, Austria"
AC/135/14,Baja Rock Lizard,Blauer Felsenleguan,Oplurus,BRL_2_L,fiwi,"Vienna, Austria"
AC/135/14,Baja Rock Lizard,Blauer Felsenleguan,Oplurus,BRL_2_LU,fiwi,"Vienna, Austria"
AC/160/13,Pelican,Pelikan,Pelecanus,PC_1_H,fiwi,"Vienna, Austria"
AC/160/13,Pelican,Pelikan,Pelecanus,PC_1_L,fiwi,"Vienna, Austria"
AC/160/13,Pelican,Pelikan,Pelecanus,PC_1_S,fiwi,"Vienna, Austria"
AC/160/13,Pelican,Pelikan,Pelecanus,PC_1_LU,fiwi,"Vienna, Austria"
Z/347/13,Pelican,Pelikan,Pelecanus,PC_2_H,fiwi,"Vienna, Austria"
Z/347/13,Pelican,Pelikan,Pelecanus,PC_2_L,fiwi,"Vienna, Austria"
Z/347/13,Pelican,Pelikan,Pelecanus,PC_2_S,fiwi,"Vienna, Austria"
Z/347/13,Pelican,Pelikan,Pelecanus,PC_2_LU,fiwi,"Vienna, Austria"
Z/78/11,Possum,Gleitbeutler,Petauridae,PO_1_H,fiwi,"Vienna, Austria"
Z/78/11,Possum,Gleitbeutler,Petauridae,PO_1_L,fiwi,"Vienna, Austria"
Z/78/11,Possum,Gleitbeutler,Petauridae,PO_1_S,fiwi,"Vienna, Austria"
Z/78/11,Possum,Gleitbeutler,Petauridae,PO_1_LU,fiwi,"Vienna, Austria"
Z/53/12,Possum,Gleitbeutler,Petauridae,PO_2_H,fiwi,"Vienna, Austria"
Z/53/12,Possum,Gleitbeutler,Petauridae,PO_2_L,fiwi,"Vienna, Austria"
Z/53/12,Possum,Gleitbeutler,Petauridae,PO_2_S,fiwi,"Vienna, Austria"
Z/53/12,Possum,Gleitbeutler,Petauridae,PO_2_LU,fiwi,"Vienna, Austria"
Z/53/12,Possum,Gleitbeutler,Petauridae,PO_2_B,fiwi,"Vienna, Austria"
Z/265/13,Seal,Robbe,Phocidae,SE_1_H,fiwi,"Vienna, Austria"
Z/265/13,Seal,Robbe,Phocidae,SE_1_L,fiwi,"Vienna, Austria"
Z/265/13,Seal,Robbe,Phocidae,SE_1_S,fiwi,"Vienna, Austria"
Z/265/13,Seal,Robbe,Phocidae,SE_1_B,fiwi,"Vienna, Austria"
AC/288/13,Seal,Robbe,Phocidae,SE_2_H,fiwi,"Vienna, Austria"
AC/288/13,Seal,Robbe,Phocidae,SE_2_L,fiwi,"Vienna, Austria"
AC/288/13,Seal,Robbe,Phocidae,SE_2_S,fiwi,"Vienna, Austria"
AC/288/13,Seal,Robbe,Phocidae,SE_2_B,fiwi,"Vienna, Austria"
AC/292/12,Flamingo,Flamingo,Phoenicopteriformes,FL_1_H,fiwi,"Vienna, Austria"
AC/292/12,Flamingo,Flamingo,Phoenicopteriformes,FL_1_L,fiwi,"Vienna, Austria"
AC/292/12,Flamingo,Flamingo,Phoenicopteriformes,FL_1_S,fiwi,"Vienna, Austria"
AC/292/12,Flamingo,Flamingo,Phoenicopteriformes,FL_1_LU,fiwi,"Vienna, Austria"
AC/292/12,Flamingo,Flamingo,Phoenicopteriformes,FL_1_B,fiwi,"Vienna, Austria"
AC/391/15,Flamingo,Flamingo,Phoenicopteriformes,FL_2_H,fiwi,"Vienna, Austria"
AC/391/15,Flamingo,Flamingo,Phoenicopteriformes,FL_2_L,fiwi,"Vienna, Austria"
AC/391/15,Flamingo,Flamingo,Phoenicopteriformes,FL_2_S,fiwi,"Vienna, Austria"
AC/391/15,Flamingo,Flamingo,Phoenicopteriformes,FL_2_LU,fiwi,"Vienna, Austria"
AC/391/15,Flamingo,Flamingo,Phoenicopteriformes,FL_2_B,fiwi,"Vienna, Austria"
AC/348/10,Bearded dragon,Bartagame,Pogona barbata,BD_1_H,fiwi,"Vienna, Austria"
AC/348/10,Bearded dragon,Bartagame,Pogona barbata,BD_1_L,fiwi,"Vienna, Austria"
AC/348/10,Bearded dragon,Bartagame,Pogona barbata,BD_1_S,fiwi,"Vienna, Austria"
AC/348/10,Bearded dragon,Bartagame,Pogona barbata,BD_1_LU,fiwi,"Vienna, Austria"
Z/302/11,Bearded dragon,Bartagame,Pogona barbata,BD_2_H,fiwi,"Vienna, Austria"
Z/302/11,Bearded dragon,Bartagame,Pogona barbata,BD_2_L,fiwi,"Vienna, Austria"
Z/302/11,Bearded dragon,Bartagame,Pogona barbata,BD_2_LU,fiwi,"Vienna, Austria"
Z/14/10,African grey parrot,Graupapagei,Psittacus,GP_1_H,fiwi,"Vienna, Austria"
Z/14/10,African grey parrot,Graupapagei,Psittacus,GP_1_L,fiwi,"Vienna, Austria"
Z/14/10,African grey parrot,Graupapagei,Psittacus,GP_1_S,fiwi,"Vienna, Austria"
Z/14/10,African grey parrot,Graupapagei,Psittacus,GP_1_LU,fiwi,"Vienna, Austria"
Z/14/10,African grey parrot,Graupapagei,Psittacus,GP_1_B,fiwi,"Vienna, Austria"
Z/573/10,African grey parrot,Graupapagei,Psittacus,GP_2_H,fiwi,"Vienna, Austria"
Z/573/10,African grey parrot,Graupapagei,Psittacus,GP_2_L,fiwi,"Vienna, Austria"
Z/573/10,African grey parrot,Graupapagei,Psittacus,GP_2_S,fiwi,"Vienna, Austria"
Z/573/10,African grey parrot,Graupapagei,Psittacus,GP_2_LU,fiwi,"Vienna, Austria"
Z/573/10,African grey parrot,Graupapagei,Psittacus,GP_2_B,fiwi,"Vienna, Austria"
Z/320/11,Beaded lizard,Krostenechse,Heloderma,BL_1_LU,fiwi,"Vienna, Austria"
CB/1042/15,Cheetah,Gepard,Acinonyx,CH_2_LU,fiwi,"Vienna, Austria"
